title,url
Dr. STONE reboot: Byakuya,https://tvtropes.org/pmwiki/pmwiki.php/Manga/DrStoneRebootByakuya
EX-ARM,https://tvtropes.org/pmwiki/pmwiki.php/Manga/ExArm
Getter Robo,https://tvtropes.org/pmwiki/pmwiki.php/Manga/GetterRobo
Ghost in the Shell,https://tvtropes.org/pmwiki/pmwiki.php/Manga/GhostInTheShell
Giant Robo,https://tvtropes.org/pmwiki/pmwiki.php/Manga/GiantRobo
Grey,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Grey
Mobile Suit Gundam: The Origin,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MobileSuitGundamTheOrigin
Mobile Suit Crossbone Gundam,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MobileSuitCrossboneGundam
Mobile Suit Gundam Thunderbolt,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MobileSuitGundamThunderbolt
Gunslinger Girl,https://tvtropes.org/pmwiki/pmwiki.php/Manga/GunslingerGirl
Hybrid Child,https://tvtropes.org/pmwiki/pmwiki.php/Manga/HybridChild
Ichigeki Sacchu!! Hoihoi-san,https://tvtropes.org/pmwiki/pmwiki.php/Manga/IchigekiSacchuHoihoiSan
I Dream of Mimi,https://tvtropes.org/pmwiki/pmwiki.php/Manga/IDreamOfMimi
Inuyashiki,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Inuyashiki
Karakuri Circus,https://tvtropes.org/pmwiki/pmwiki.php/Manga/KarakuriCircus
Karakuridouji Ultimo,https://tvtropes.org/pmwiki/pmwiki.php/Manga/KarakuridoujiUltimo
Karakuri Odette,https://tvtropes.org/pmwiki/pmwiki.php/Manga/KarakuriOdette
Kiteretsu Daihyakka,https://tvtropes.org/pmwiki/pmwiki.php/Manga/KiteretsuDaihyakka
Koi Koi 7,https://tvtropes.org/pmwiki/pmwiki.php/Manga/KoiKoi7
Kurogane Communication,https://tvtropes.org/pmwiki/pmwiki.php/Manga/KuroganeCommunication
Leave it to PET!,https://tvtropes.org/pmwiki/pmwiki.php/Manga/LeaveItToPet
Linebarrels of Iron,https://tvtropes.org/pmwiki/pmwiki.php/Manga/LinebarrelsOfIron
Lord of Lords: Ryu Knight,https://tvtropes.org/pmwiki/pmwiki.php/Manga/LordOfLordsRyuKnight
Made in Abyss,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MadeInAbyss
Mahoromatic,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Mahoromatic
Me & Roboco,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MeAndRoboco
Battle Story MegaMan NT Warrior,https://tvtropes.org/pmwiki/pmwiki.php/Manga/BattleStoryMegaManNTWarrior
MegaMan NT Warrior (2001),https://tvtropes.org/pmwiki/pmwiki.php/Manga/MegaManNTWarrior2001
The Moon,https://tvtropes.org/pmwiki/pmwiki.php/Manga/TheMoon
My Dear Marie,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MyDearMarie
My Wife Has No Emotion,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MyWifeHasNoEmotion
Null Meta,https://tvtropes.org/pmwiki/pmwiki.php/Manga/NullMeta
Pandora in the Crimson Shell: Ghost Urn,https://tvtropes.org/pmwiki/pmwiki.php/Manga/PandoraInTheCrimsonShellGhostUrn
Q·Ko-chan: The Earth Invader Girl,https://tvtropes.org/pmwiki/pmwiki.php/Manga/QKoChanTheEarthInvaderGirl
Steel Angel Kurumi,https://tvtropes.org/pmwiki/pmwiki.php/Manga/SteelAngelKurumi
Twin Signal,https://tvtropes.org/pmwiki/pmwiki.php/Manga/TwinSignal
Wings of Vendemiaire,https://tvtropes.org/pmwiki/pmwiki.php/Manga/WingsOfVendemiaire
Yokohama Kaidashi Kikou,https://tvtropes.org/pmwiki/pmwiki.php/Manga/YokohamaKaidashiKikou
Yuria 100 Shiki,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Yuria100Shiki
Digimon D-Cyber,https://tvtropes.org/pmwiki/pmwiki.php/Manhua/DigimonDCyber
My Beloved Mother,https://tvtropes.org/pmwiki/pmwiki.php/Manhua/MyBelovedMother
Alex + Ada,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AlexPlusAda
The Amazing Screw-On Head,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TheAmazingScrewOnHead
Atomic Robo,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AtomicRobo
Bad Rubber,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/BadRubber
The Big Guy and Rusty the Boy Robot,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TheBigGuyAndRustyTheBoyRobot
Commander Steel,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/CommanderSteel
Deathlok,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Deathlok
Doom Patrol,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/DoomPatrol
